"","Pop_1","Pop_2","Pop_3"
"loc3099",-0.5556,NA,NA
"loc3100",-0.5556,NA,NA
"loc3101",0,0,0
"loc3102",0,0,NA
"loc3103",0,0.3684,0.7568
"loc3104",-0.5556,NA,-0.0588
"loc3105",0,1,-0.2857
"loc3106",NA,-0.0909,NA
"loc3107",NA,NA,-0.0588
"loc3108",-1,-1,-1
"loc3109",NA,NA,-0.0588
"loc3110",NA,NA,-0.0588
"loc3111",NA,NA,-0.0588
"loc3112",NA,NA,-0.0588
"loc3113",NA,-0.0909,NA
"loc3114",0,-0.3333,-0.0588
"loc3115",0,-0.3333,-0.0588
"loc3116",0,-0.3333,-0.0588
"loc3117",0,-0.3333,-0.0588
"loc3118",0,-0.3333,-0.0588
"loc3119",0,-0.3333,-0.0588
"loc3120",0,-0.2,-0.0588
"loc3121",-0.75,-0.3333,-0.0588
"loc3122",0,-0.3333,-0.0588
"loc3123",0,-0.3333,-0.0588
"loc3124",0,-0.3333,-0.0588
"loc3125",0,-0.3333,-0.0588
"loc3126",0,-0.2,-0.0588
"loc3127",NA,-0.0909,-0.0588
"loc3128",NA,-0.0909,-0.0588
"loc3129",NA,NA,-0.0588
"loc3130",NA,NA,-0.0588
"loc3131",NA,0,0
"loc3132",0,-0.5,-0.5
"loc3133",0,NA,0
"loc3134",NA,NA,-0.0588
"loc3135",0,-0.3333,-0.0588
"loc3136",0,-0.3333,-0.0588
"loc3137",0,-0.3333,-0.0588
"loc3138",-0.75,-0.3333,-0.3846
"loc3139",NA,0,-0.0588
"loc3140",NA,0,-0.0588
"loc3141",NA,NA,-0.125
"loc3142",0.1923,0,-0.2857
"loc3143",-0.2727,NA,NA
"loc3144",-0.75,0.2174,0.617
"loc3145",NA,0.2174,0.2174
"loc3146",NA,0.3684,-0.125
"loc3147",-0.0769,NA,NA
"loc3148",0.3,0.4783,0.2174
"loc3149",0.3,0.4783,0.2174
"loc3150",-0.1667,0.4783,0.4194
"loc3151",NA,NA,-0.0588
"loc3152",0,-0.0909,0.64
"loc3153",0.6316,-0.5,-0.3696
"loc3154",0.6316,NA,0.2174
"loc3155",0,NA,0
"loc3156",-0.0769,NA,NA
"loc3157",-0.0769,NA,NA
"loc3158",-0.1667,NA,-0.125
"loc3159",0,NA,0
"loc3160",NA,-0.0909,-0.125
"loc3161",-0.0769,0,NA
"loc3162",0,-0.0909,-0.2857
"loc3163",NA,NA,1
"loc3164",NA,NA,-0.0588
"loc3165",NA,NA,-0.0588
"loc3166",-0.2727,-0.2,-0.2857
"loc3167",-0.1667,-0.3333,-0.2857
"loc3168",0,0,-0.0588
"loc3169",0.1923,-0.2,-0.1489
"loc3170",0.3,-0.2,0.2174
"loc3171",0.5172,0.1429,0.25
"loc3172",-0.1667,0.2174,-0.0588
"loc3173",0,NA,1
"loc3174",0,0,0
"loc3175",0.6316,0.3684,-0.125
"loc3176",NA,NA,-0.0588
"loc3177",NA,-0.0909,1
"loc3178",0,NA,0
"loc3179",0.3,0.3684,0
"loc3180",0,0.3684,-0.0465
"loc3181",0.3,0.3684,0
"loc3182",0.7407,0.625,0.0426
"loc3183",0,-0.2,NA
"loc3184",-0.1667,-0.0909,0.6327
"loc3185",0.1923,0.2174,0.561
"loc3186",-0.2727,-0.2,0.8163
"loc3187",-0.2727,-0.2,0.8163
"loc3188",-0.2727,-0.2,0.6327
"loc3189",-0.2727,-0.2,0.6327
"loc3190",-0.0769,0,0.64
"loc3191",-0.2727,-0.2,0.8163
"loc3192",-0.2727,-0.0909,0.8163
"loc3193",NA,0,-0.0588
"loc3194",0.5172,0.1429,0.25
"loc3195",-0.2727,-0.2,-0.2
"loc3196",-0.2727,-0.2,-0.2
"loc3197",-0.2727,-0.2,-0.2
"loc3198",-0.2069,-0.7143,0.2174
"loc3199",-0.0769,0,NA
"loc3200",-0.4,-0.3333,0
"loc3201",-0.0769,0,NA
"loc3202",-0.0769,-0.2,-0.2
"loc3203",-0.1667,-0.0909,-0.2857
"loc3204",-0.1667,0,-0.2
"loc3205",0,NA,0
"loc3206",-0.0769,NA,-0.125
"loc3207",-0.0769,NA,-0.125
"loc3208",-0.0769,NA,NA
"loc3209",0,0,1
"loc3210",-0.2727,-0.5,0
"loc3211",NA,NA,1
"loc3212",NA,NA,1
"loc3213",-0.0769,-0.0909,-0.0588
"loc3214",0,-0.0909,-0.0588
"loc3215",-1,-0.3333,-1
"loc3216",0,NA,0
"loc3217",-0.2727,NA,-0.125
"loc3218",NA,NA,-0.3846
"loc3219",0,0,0
"loc3220",-0.75,-1,-0.8
"loc3221",0,-0.3636,0.25
"loc3222",-0.5556,-0.2,-0.2
"loc3223",0,-0.3636,0.25
"loc3224",0,-0.3636,-0.2
"loc3225",0,-0.7143,-0.125
"loc3226",0,-0.5,-0.0588
"loc3227",NA,-0.3333,-0.0588
"loc3228",NA,-0.2,-0.0588
"loc3229",0,NA,-0.0588
"loc3230",-0.0769,-0.5,0.0426
"loc3231",0,-0.7143,-0.0465
"loc3232",0,-0.3636,-0.3846
"loc3233",0,-0.3636,-0.3846
"loc3234",-0.0769,-0.7143,-0.3846
"loc3235",0,-0.3636,-0.2857
"loc3236",-0.4,-0.3636,-0.5
"loc3237",-0.0769,NA,NA
"loc3238",NA,NA,-0.0588
"loc3239",NA,NA,-0.0588
"loc3240",-0.1667,NA,-0.125
"loc3241",-0.1667,NA,0
"loc3242",NA,0,0
"loc3243",NA,0,-0.125
"loc3244",0.0667,0.3684,-0.2857
"loc3245",0,0.2174,-0.0465
"loc3246",NA,0,0.561
"loc3247",0,0,0.4194
"loc3248",-0.2069,0,0.561
"loc3249",NA,NA,-0.0588
"loc3250",NA,0,0
"loc3251",0,0,-0.0588
"loc3252",-0.4483,0.1429,0.25
"loc3253",0,NA,-0.0588
"loc3254",0,NA,-0.0588
"loc3255",-0.4483,0.625,-0.1489
"loc3256",-0.75,0.625,-0.2
"loc3257",-0.1667,0.1429,0.25
"loc3258",NA,-0.3333,-0.0588
"loc3259",0.6316,-0.0909,0.7568
"loc3260",0.6316,-0.0909,0.7568
"loc3261",NA,-0.2,0
"loc3262",NA,-0.2,0
"loc3263",NA,0,0
"loc3264",NA,0,0
"loc3265",NA,-0.2,-0.0588
"loc3266",-0.0769,NA,-0.0588
"loc3267",-0.0769,-0.5,-0.0588
"loc3268",-0.1667,-0.5,0.25
"loc3269",-0.0769,-0.2,1
"loc3270",0,-0.0909,0
"loc3271",-0.4,0,-0.2
"loc3272",0,NA,0
"loc3273",NA,0,0
"loc3274",0,1,0.64
"loc3275",NA,0,0
"loc3276",NA,-0.5,-0.2
"loc3277",NA,0,0
"loc3278",NA,NA,0.4194
"loc3279",-0.2069,0,NA
"loc3280",-0.2069,-0.2,0
"loc3281",-0.4483,-0.2,0
"loc3282",-0.2069,-0.2,0
"loc3283",-0.4483,-0.2,0
"loc3284",-0.4483,0.3684,0
"loc3285",-0.2069,0.2174,-0.125
"loc3286",-0.2727,0.625,0
"loc3287",-0.1667,-0.2,-0.1489
"loc3288",0,-0.0909,-0.2
"loc3289",0,-0.0909,-0.2
"loc3290",NA,0.4783,NA
"loc3291",NA,0.3684,0.0426
"loc3292",NA,0.75,0.2174
"loc3293",0,NA,-0.125
"loc3294",0.0667,-0.3636,0.2174
"loc3295",-0.5556,0.4783,0.6327
"loc3296",NA,0,0.64
"loc3297",NA,-0.2,-0.0588
"loc3298",NA,-0.2,-0.0588
"loc3299",NA,-0.0909,0
"loc3300",NA,-0.2,-0.0588
"loc3301",NA,-0.2,-0.0588
"loc3302",NA,-0.2,-0.0588
"loc3303",NA,-0.2,-0.0588
"loc3304",NA,-0.2,-0.0588
"loc3305",NA,-0.0909,0
"loc3306",NA,0,0
"loc3307",NA,0,0
"loc3308",0,1,-0.0588
"loc3309",0,-0.7143,-0.0588
"loc3310",0,NA,0.64
"loc3311",0,-0.7143,-0.0588
"loc3312",0,-0.7143,-0.0588
"loc3313",NA,-0.0909,0.3864
"loc3314",-0.4,NA,0.25
"loc3315",0,NA,0
"loc3316",0.3,0.1429,-0.2
"loc3317",-0.75,-0.2,-0.6364
"loc3318",-0.75,-0.3333,-0.6364
"loc3319",0,-0.0909,-0.0588
"loc3320",-0.0769,0.1429,-0.0588
"loc3321",-0.0769,0,NA
"loc3322",-0.75,-0.5,-0.6364
"loc3323",-0.75,-0.5,-0.6364
"loc3324",-0.4483,-0.5,-0.6364
"loc3325",0,0,NA
"loc3326",-0.1667,-0.0909,0.64
"loc3327",NA,-0.5,-0.2
"loc3328",NA,-0.5,-0.0465
"loc3329",-0.1667,-0.5,-0.2
"loc3330",-0.1667,-0.5,-0.2
"loc3331",-0.0769,NA,NA
"loc3332",NA,0.1429,-0.0465
"loc3333",0.3913,NA,NA
"loc3334",-0.1667,NA,-0.0588
"loc3335",0.6316,-0.5,-0.0465
"loc3336",NA,0.2174,-0.2
"loc3337",NA,0.625,-0.2
"loc3338",0,NA,0
"loc3339",0.3913,0.3684,-0.3846
"loc3340",0,-0.0909,-0.0588
"loc3341",NA,-0.0909,0
"loc3342",1,NA,NA
"loc3343",0.3913,0.4783,0.0426
"loc3344",NA,0,-0.0588
"loc3345",-0.0769,NA,NA
"loc3346",NA,-0.0909,-0.2
"loc3347",0,0,NA
"loc3348",0.3913,-0.0909,0.1
"loc3349",-0.4,NA,0.4194
"loc3350",-0.1667,0,0.4194
"loc3351",0,NA,0.64
"loc3352",-0.5556,-0.2,0.0426
"loc3353",0,NA,-0.0588
"loc3354",-0.0769,0,NA
"loc3355",-0.1667,0.3684,-0.0588
"loc3356",0,0.75,-0.1489
"loc3357",1,0,NA
"loc3358",0,-0.0909,-0.0465
"loc3359",NA,-0.0909,NA
"loc3360",0,NA,0
"loc3361",NA,0,-0.0588
"loc3362",NA,0,-0.0588
"loc3363",NA,0,-0.0588
"loc3364",0,0.1429,0.6327
"loc3365",-0.1667,NA,0.4194
"loc3366",NA,NA,0.64
"loc3367",-0.2069,-0.3333,0.617
"loc3368",NA,-0.0909,0
"loc3369",NA,NA,-0.0588
"loc3370",0.3913,0.3684,0.1
"loc3371",NA,-0.0909,0.561
"loc3372",-0.1667,0,0.4194
"loc3373",NA,0,-0.0588
"loc3374",-0.1667,0,-0.125
"loc3375",-0.5556,-0.0909,-0.125
"loc3376",-0.1667,-0.0909,-0.2
"loc3377",-0.75,NA,-0.3846
"loc3378",NA,-0.0909,-0.0588
"loc3379",NA,NA,-0.0588
"loc3380",-1,-0.7143,-1
"loc3381",-0.2727,0,-0.2
"loc3382",-0.1667,0,-0.125
"loc3383",-0.1667,0,-0.125
"loc3384",-0.0769,NA,NA
"loc3385",-1,-0.7143,-1
"loc3386",0,1,NA
"loc3387",NA,0,0
"loc3388",0.6316,0,-0.125
"loc3389",-0.0769,0,0
"loc3390",0.5172,-0.0909,0.25
"loc3391",-0.2727,-0.0909,-0.1489
"loc3392",-0.2727,0.1429,-0.0465
"loc3393",-0.2727,0.1429,-0.0465
"loc3394",NA,NA,-0.2
"loc3395",NA,0.625,0
"loc3396",NA,NA,1
"loc3397",-0.1667,NA,-0.2
"loc3398",-0.0769,NA,-0.0588
"loc3399",-0.75,-0.2,-0.2857
"loc3400",-1,-0.3333,-0.5
"loc3401",-1,-0.7143,-0.5652
"loc3402",-0.0769,-0.0909,-0.0588
"loc3403",0.1923,1,-0.0588
"loc3404",-0.5556,-0.0909,-0.3696
"loc3405",-0.5556,-0.5,0.1
"loc3406",NA,NA,0.1
"loc3407",NA,0.625,0
"loc3408",NA,0,0.1
"loc3409",NA,0,0
"loc3410",NA,-0.0909,NA
"loc3411",NA,-0.0909,NA
"loc3412",NA,-0.0909,NA
"loc3413",0,NA,0
"loc3414",NA,0.625,0
"loc3415",-0.0769,NA,NA
"loc3416",-0.0769,0,0
"loc3417",NA,0.625,0
"loc3418",0.3913,NA,0.64
"loc3419",NA,1,-0.125
"loc3420",NA,1,-0.125
"loc3421",NA,1,-0.125
"loc3422",0,0,0
"loc3423",-1,-0.3333,-0.6364
"loc3424",-1,-0.3333,-0.6364
"loc3425",-1,-0.0909,-0.2
"loc3426",-1,-0.0909,-0.2
"loc3427",-1,0,-0.2
"loc3428",-1,-0.0909,-0.5
"loc3429",-1,0,-0.2
"loc3430",-1,0,-0.2
"loc3431",-1,0,-0.2
"loc3432",-0.0769,0,0
"loc3433",-0.2727,-0.7143,-0.1489
"loc3434",-0.0769,NA,-0.125
"loc3435",0,-1,NA
"loc3436",-1,-0.7143,-0.6364
"loc3437",0,-1,NA
"loc3438",0,-0.0909,NA
"loc3439",-0.75,-1,-0.3846
"loc3440",-0.5556,-0.5,-0.3846
"loc3441",-0.5556,-0.5,-0.3846
"loc3442",NA,-0.2,NA
"loc3443",NA,-0.2,NA
"loc3444",-0.5556,-0.5,-0.3846
"loc3445",0,-0.2,NA
"loc3446",NA,-0.2,NA
"loc3447",-1,-1,-0.3846
"loc3448",-0.5556,-0.5,-0.3846
"loc3449",NA,-0.2,NA
"loc3450",NA,-0.2,NA
"loc3451",-0.5556,-0.5,-0.3846
"loc3452",-0.5556,-1,-0.3846
"loc3453",NA,-0.5,0
"loc3454",NA,-0.3333,NA
"loc3455",-0.0769,-1,-0.0588
"loc3456",0,-0.3333,NA
"loc3457",-0.2727,-1,-0.0588
"loc3458",0,-0.3333,NA
"loc3459",-0.4,-1,-0.125
"loc3460",-0.0769,-0.0909,NA
"loc3461",-0.1667,NA,NA
"loc3462",-0.2727,NA,NA
"loc3463",0,-0.0909,-0.0588
"loc3464",0.1923,NA,0
"loc3465",-0.0769,NA,NA
"loc3466",-0.0769,NA,-0.0588
"loc3467",0,0,NA
"loc3468",-0.0769,0,0
"loc3469",-0.75,-0.5,-0.2
"loc3470",-1,-0.0909,-0.5652
"loc3471",-1,-0.5,-0.8
"loc3472",-0.4,-0.7143,-0.2
"loc3473",-1,-0.5,-0.8
"loc3474",0,-0.3333,NA
"loc3475",-0.5556,-0.3333,-0.2
"loc3476",-0.4,NA,-0.125
"loc3477",NA,0,-0.0588
"loc3478",-0.0769,NA,NA
"loc3479",NA,-0.2,-0.2
"loc3480",-0.0769,-0.0909,-0.125
"loc3481",-0.0769,-0.0909,-0.2857
"loc3482",NA,0,-0.125
"loc3483",0,-0.0909,-0.2
"loc3484",-0.4,0,-0.0588
"loc3485",0,-0.2,-0.125
"loc3486",-0.4,-0.3333,-0.3846
"loc3487",0,NA,0
"loc3488",-0.4,-0.3333,-0.5
"loc3489",-0.0769,-0.0909,-0.2
"loc3490",0,0,-0.125
"loc3491",0,0.3684,-0.0465
"loc3492",NA,NA,-0.0588
"loc3493",NA,0,0
"loc3494",0,NA,-0.0588
"loc3495",0,NA,-0.0588
"loc3496",-0.5556,-0.0909,-0.5
"loc3497",-1,-0.2,-0.8
"loc3498",-0.0769,NA,0
"loc3499",NA,NA,-0.0588
"loc3500",-0.0769,NA,0
"loc3501",-0.0769,NA,-0.0588
"loc3502",-0.75,-0.0909,-0.8
"loc3503",-0.0769,NA,0
"loc3504",NA,NA,-0.125
"loc3505",0,-0.0909,0
"loc3506",-0.1667,-0.0909,-0.0588
"loc3507",-0.1667,-0.3333,-0.125
"loc3508",-1,-0.5,-1
"loc3509",-0.5556,-0.2,-1
"loc3510",-0.0769,0,0
"loc3511",0,0,-0.0588
"loc3512",-0.1667,-0.0909,0
"loc3513",-1,-0.3333,-1
"loc3514",-0.75,-0.0909,-1
"loc3515",-0.75,-0.0909,-1
"loc3516",-0.75,0,-0.8
"loc3517",-0.75,-0.7143,-0.2
"loc3518",NA,0.3684,-0.125
"loc3519",-0.1667,NA,NA
"loc3520",-0.75,-0.7143,-0.3846
"loc3521",0,NA,0
"loc3522",-0.0769,NA,NA
"loc3523",NA,-0.0909,NA
"loc3524",-0.1667,-0.5,-0.2857
"loc3525",-0.1667,-0.0909,-0.0588
"loc3526",0,0,0
"loc3527",-0.5556,-0.5,-0.6364
"loc3528",-0.0769,NA,NA
"loc3529",-0.75,-0.3333,-0.6364
"loc3530",0,-0.0909,0
"loc3531",-0.0769,0,0
"loc3532",NA,0,-0.125
"loc3533",-0.75,-0.2,-0.125
"loc3534",-0.5556,-0.5,-0.5
"loc3535",-0.1667,NA,-0.125
"loc3536",0,0,0
"loc3537",-0.75,-0.2,-0.6364
"loc3538",-0.2727,NA,-0.0588
"loc3539",NA,0,-0.125
"loc3540",-0.1667,NA,-0.5
"loc3541",-0.0769,-0.2,-0.0588
"loc3542",-0.4,0,-0.2
"loc3543",0,0,-0.125
"loc3544",-0.4,-0.3333,-0.2857
"loc3545",-0.1667,-0.0909,-0.0588
"loc3546",-0.1667,NA,-0.3846
"loc3547",NA,0,-0.125
"loc3548",-1,-0.7143,-0.8
"loc3549",-0.5556,-0.5,-0.0588
"loc3550",-0.2727,-0.2,-0.3846
"loc3551",-0.1667,-0.2,-0.125
"loc3552",-0.2727,NA,-0.125
"loc3553",-0.0769,0,0
"loc3554",-0.0769,NA,0
"loc3555",-1,-0.7143,-0.5
"loc3556",-0.1667,-0.2,-0.3846
"loc3557",0,NA,0
"loc3558",-1,-0.7143,-0.8
"loc3559",NA,-0.0909,0
"loc3560",-0.0769,-0.0909,0
"loc3561",-0.2727,-0.3333,-0.2857
"loc3562",-0.2727,-0.2,-0.3846
"loc3563",-0.0769,-0.2,-0.125
"loc3564",-0.1667,NA,0
"loc3565",NA,-0.0909,0
"loc3566",-0.75,-0.2,-0.5
"loc3567",-1,-0.5,-0.8
"loc3568",-0.75,-0.7143,-0.3846
"loc3569",-0.1667,NA,0
"loc3570",NA,-0.2,0
"loc3571",-0.0769,0,-0.125
"loc3572",-1,-0.3333,-0.2857
"loc3573",-0.0769,-0.2,-0.3846
"loc3574",0,0,-0.2857
"loc3575",-0.0769,NA,-0.0588
"loc3576",-0.5556,-0.7143,-0.3846
"loc3577",-0.4,-0.5,-0.5
"loc3578",-0.1667,NA,-0.2
"loc3579",-0.0769,NA,NA
"loc3580",-0.5556,0,-0.0588
"loc3581",NA,-0.0909,0
"loc3582",-0.1667,NA,-0.125
"loc3583",-0.5556,-0.2,-0.3696
"loc3584",-0.1667,NA,-0.125
"loc3585",-0.1667,NA,0.1
"loc3586",-0.1667,NA,-0.125
"loc3587",-0.4,-0.3333,-0.3846
"loc3588",NA,NA,-0.0588
"loc3589",-0.0769,-0.2,-0.125
"loc3590",-0.1667,0,-0.2
"loc3591",-0.2727,NA,NA
"loc3592",-0.1667,NA,NA
"loc3593",-0.1667,0,0
"loc3594",-0.1667,NA,NA
"loc3595",-0.4,-0.0909,-0.0588
"loc3596",NA,-0.2,NA
"loc3597",-0.1667,0,-0.0588
"loc3598",-0.1667,-0.0909,-0.125
"loc3599",NA,-0.0909,NA
"loc3600",-0.2727,-0.2,NA
"loc3601",-0.0769,0,0
"loc3602",-0.5556,-0.2,-0.2857
"loc3603",NA,-0.0909,-0.0588
"loc3604",-0.1667,0,NA
"loc3605",-1,-1,-0.8
"loc3606",-1,-1,-0.8
"loc3607",-1,-1,-1
"loc3608",-1,-1,-0.8
"loc3609",-0.2727,0,-0.0588
"loc3610",-0.0769,0,-0.0588
"loc3611",-1,-0.5,-0.6364
"loc3612",0,-0.0909,-0.0588
"loc3613",-1,-0.7143,-0.5
"loc3614",NA,NA,-0.0588
"loc3615",0,0.625,-0.0588
"loc3616",NA,NA,-0.0588
"loc3617",0,0.1429,NA
"loc3618",0,0.1429,NA
"loc3619",NA,NA,-0.0588
"loc3620",-0.75,-0.3333,-0.5
"loc3621",-0.4,NA,-0.0588
"loc3622",-0.0769,-0.0909,NA
"loc3623",-0.4,NA,-0.125
"loc3624",0,-0.0909,-0.0588
"loc3625",NA,0.1429,NA
"loc3626",0,NA,0
"loc3627",NA,-0.0909,0
"loc3628",NA,0,0
"loc3629",0,NA,-0.0588
"loc3630",0,0,-0.0588
"loc3631",0,-0.0909,-0.2
"loc3632",0,-0.0909,-0.2
"loc3633",-0.0769,NA,-0.0588
"loc3634",-0.1667,NA,NA
"loc3635",NA,-0.2,0
"loc3636",NA,-0.0909,-0.2
"loc3637",NA,-0.2,NA
"loc3638",NA,-0.0909,0
"loc3639",NA,-0.0909,0
"loc3640",NA,-0.2,NA
"loc3641",0,-0.2,0
"loc3642",-0.1667,-0.0909,-0.0588
"loc3643",-0.1667,-0.0909,-0.0588
"loc3644",-0.75,-0.2,-0.2857
"loc3645",-0.5556,-0.0909,-0.2857
"loc3646",-0.1667,-0.0909,-0.125
"loc3647",NA,0,0
"loc3648",-0.4,-0.2,-0.5
"loc3649",-0.4,NA,0
"loc3650",NA,-0.2,NA
"loc3651",0,-0.0909,NA
"loc3652",0,0,-0.0588
"loc3653",0,0,-0.0588
"loc3654",NA,0,-0.0588
"loc3655",-0.75,-0.7143,-0.5
"loc3656",0,-0.0909,-0.125
"loc3657",0,NA,-0.0588
"loc3658",-0.1667,0,0
"loc3659",-1,-1,-0.6364
"loc3660",0,NA,-0.0588
"loc3661",0,-0.0909,-0.125
"loc3662",-0.0769,-0.0909,-0.2
"loc3663",-0.1667,0,NA
"loc3664",-1,-0.7143,-0.1489
"loc3665",-1,-0.7143,-0.1489
"loc3666",-0.2727,-0.2,-0.3846
"loc3667",-0.5556,-0.2,-0.3846
"loc3668",-0.1667,-0.0909,-0.3846
"loc3669",-0.75,-0.7143,-0.5
"loc3670",0,NA,-0.0588
"loc3671",-0.5556,-0.5,-0.3846
"loc3672",-1,-0.7143,-0.6364
"loc3673",-0.2727,-0.2,-0.2857
"loc3674",-0.1667,-0.2,-0.125
"loc3675",-0.0769,NA,NA
"loc3676",-0.0769,-0.0909,NA
"loc3677",-0.0769,0,NA
"loc3678",0,0,NA
"loc3679",0,0,NA
"loc3680",-0.5556,-0.7143,-0.5
"loc3681",-0.75,-1,-1
"loc3682",-0.4,-0.0909,-0.125
"loc3683",-0.4,-0.0909,-0.125
"loc3684",0,0.3684,NA
"loc3685",NA,0,0
"loc3686",-0.75,-0.5,-0.6364
"loc3687",-0.2727,-0.0909,-0.0588
"loc3688",-0.2727,-0.0909,-0.125
"loc3689",-0.0769,-0.3333,-0.2857
"loc3690",0,0,0
"loc3691",-0.75,-0.5,-0.2
"loc3692",-0.75,0,-0.125
"loc3693",0,0,NA
"loc3694",-1,-0.7143,-0.3846
"loc3695",-0.4,NA,0
"loc3696",-0.0769,0,0
"loc3697",-0.0769,0,0
"loc3698",-0.0769,0,0
"loc3699",-0.5556,0,-0.3846
"loc3700",-0.0769,0,0
"loc3701",-0.5556,0,-0.3846
"loc3702",-1,-1,-0.2
"loc3703",-0.5556,-0.2,-0.125
"loc3704",0,0,NA
"loc3705",-0.2727,-0.0909,-0.0465
"loc3706",-0.0769,0.3684,NA
"loc3707",-0.0769,0.3684,NA
"loc3708",-0.2727,-0.3333,-0.0588
"loc3709",-0.2727,NA,NA
"loc3710",-0.5556,-0.0909,-0.0465
"loc3711",-0.75,-0.7143,-0.2
"loc3712",-1,-0.2,0.1
"loc3713",-0.75,-0.5,-0.2
"loc3714",0,NA,-0.2857
"loc3715",-0.1667,-0.0909,-0.0588
"loc3716",-0.1667,-0.3333,-0.3846
"loc3717",-0.0769,0,NA
"loc3718",-0.1667,-0.0909,-0.2
"loc3719",-0.5556,-0.3333,0.25
"loc3720",-0.2727,NA,-0.0588
"loc3721",0,-0.0909,-0.0588
"loc3722",-0.1667,-0.0909,-0.125
"loc3723",-0.2727,NA,0
"loc3724",-0.0769,0.625,NA
"loc3725",0,-0.0909,-0.0588
"loc3726",-0.2727,NA,-0.0588
"loc3727",-0.1667,-0.0909,-0.125
"loc3728",0,-0.0909,-0.0588
"loc3729",-0.0769,0.3684,NA
"loc3730",-0.1667,-0.0909,-0.125
"loc3731",-0.5556,-0.3333,0.25
"loc3732",NA,-0.0909,1
"loc3733",0,NA,0.25
"loc3734",0.0667,-0.0909,0.4375
"loc3735",0,NA,0
"loc3736",-0.1667,0,-0.125
"loc3737",-0.1667,0,-0.125
"loc3738",-0.1667,0,-0.125
"loc3739",-0.1667,0,-0.125
"loc3740",-0.0769,NA,1
"loc3741",-0.0769,NA,1
"loc3742",-0.0769,NA,1
"loc3743",-1,-0.7143,-0.2
"loc3744",0,NA,0
"loc3745",-1,-0.7143,-0.3846
"loc3746",-0.75,-0.5,-0.2
"loc3747",-0.2727,NA,-0.0588
"loc3748",NA,NA,-0.2
"loc3749",NA,NA,-0.2
"loc3750",0,0,-0.2857
"loc3751",NA,NA,-0.2
"loc3752",-0.0769,0,-0.0588
"loc3753",-0.1667,NA,-0.2857
"loc3754",0,0,-0.0588
"loc3755",-0.1667,0,-0.0588
"loc3756",0,0,-0.125
"loc3757",-0.1667,NA,-0.125
"loc3758",0,-0.3333,-0.2
"loc3759",-0.1667,NA,-0.125
"loc3760",0,0,-0.2857
"loc3761",-0.2727,-0.2,-0.2
"loc3762",-0.1667,0,0.25
"loc3763",0,0,NA
"loc3764",0,0,0
"loc3765",-0.0769,-0.3333,-0.0588
"loc3766",0,NA,0
"loc3767",-0.0769,NA,0
"loc3768",-0.1667,0,0.25
"loc3769",-0.0769,0.3684,-0.125
"loc3770",-1,-0.3636,-0.5652
"loc3771",0,NA,0
"loc3772",-1,-0.3636,-0.5652
"loc3773",-0.75,-0.5,-0.5
"loc3774",-1,-0.3636,-0.5652
"loc3775",-0.0769,NA,0
"loc3776",-0.0769,NA,0
"loc3777",NA,-0.0909,NA
"loc3778",-0.0769,0,-0.0588
"loc3779",0,-0.0909,-0.0588
"loc3780",-0.2727,-0.5,-0.5
"loc3781",-0.4,-0.2,-0.8
"loc3782",-1,-0.3636,-0.6364
"loc3783",0,0,NA
"loc3784",0,0,NA
"loc3785",-0.0769,0,-0.2857
"loc3786",-0.0769,0.3684,0.1
"loc3787",NA,0,-0.125
"loc3788",NA,-0.0909,NA
"loc3789",0.7407,-0.0909,-0.2
"loc3790",0,NA,0
"loc3791",0,0,NA
"loc3792",-0.0769,0.625,0
"loc3793",0,1,NA
"loc3794",NA,0.625,NA
"loc3795",-0.1667,NA,NA
"loc3796",NA,-0.0909,NA
"loc3797",-0.1667,NA,NA
"loc3798",-0.4483,NA,NA
"loc3799",-0.2069,0.4783,-0.0588
"loc3800",0,0,NA
"loc3801",NA,0,-0.0588
"loc3802",0,NA,0
"loc3803",NA,NA,-0.0588
"loc3804",NA,NA,1
"loc3805",NA,NA,0.64
"loc3806",NA,1,NA
"loc3807",-0.4,0,-0.2857
"loc3808",NA,0,0
"loc3809",-0.1667,0.4783,0.1
"loc3810",NA,NA,-0.0588
"loc3811",0,NA,0
"loc3812",0.3913,NA,1
"loc3813",0,0,NA
"loc3814",-0.1667,0.7273,0.561
"loc3815",NA,NA,-0.0588
"loc3816",0,-0.0909,-0.2
"loc3817",NA,NA,0.25
"loc3818",-0.2069,0.625,0.1
"loc3819",-0.5556,0,0
"loc3820",-0.5556,0,0
"loc3821",0,-0.0909,NA
"loc3822",-0.2727,NA,-0.0588
"loc3823",-0.2727,NA,-0.0588
"loc3824",NA,NA,0.64
"loc3825",NA,NA,-0.0588
"loc3826",NA,NA,-0.0588
"loc3827",NA,NA,-0.0588
"loc3828",NA,NA,-0.0588
"loc3829",NA,NA,-0.0588
"loc3830",NA,NA,-0.0588
"loc3831",NA,NA,-0.0588
"loc3832",NA,NA,-0.0588
"loc3833",NA,NA,-0.125
"loc3834",NA,0,0
"loc3835",NA,NA,1
"loc3836",0,-0.0909,0.1
"loc3837",NA,-0.0909,-0.125
"loc3838",NA,NA,-0.125
"loc3839",0,NA,-0.125
"loc3840",0.1923,NA,NA
"loc3841",-0.0769,NA,NA
"loc3842",0,-0.0909,0.4194
"loc3843",-0.1667,0,-0.2
"loc3844",-0.0769,0,-0.2
"loc3845",-0.0769,-0.0909,-0.125
"loc3846",1,NA,NA
"loc3847",NA,NA,-0.0588
